Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Start Flag
1734861769.5721276,-0.5576171875,0.3214111328125,0.2818603515625,-41.687007904052734,-9.521484375,-72.021484375,0
1734861770.0802305,0.0791015625,1.246826171875,0.487548828125,-28.381345748901367,-17.76123046875,-43.273921966552734,0
1734861770.081232,0.088134765625,1.0107421875,0.222900390625,4.94384765625,-24.658201217651367,1.4038084745407104,0
1734861770.081232,-0.1339111328125,0.96728515625,0.249267578125,-19.4091796875,9.70458984375,-7.324218273162842,0
1734861770.0822332,0.0906982421875,0.99853515625,0.2008056640625,2.746581792831421,11.840819358825684,3.295898199081421,0
1734861770.1708295,-0.12646484375,0.9132080078125,0.31396484375,-12.634276390075684,-0.1220703050494194,3.479003667831421,0
1734861770.2906892,-0.1583251953125,0.9451904296875,0.25,-8.544921875,9.6435546875,-14.526366233825684,0
1734861770.4106808,-0.0328369140625,0.95458984375,0.2435302734375,7.019042491912842,3.295898199081421,9.033203125,0
1734861770.531118,-0.17138671875,0.89794921875,0.311767578125,-11.413573265075684,11.779784202575684,-9.58251953125,0
1734861770.6512575,-0.0430908203125,0.9398193359375,0.2548828125,-8.9111328125,6.286620616912842,-1.7089842557907104,0
1734861770.7707987,-0.0789794921875,0.9783935546875,0.1844482421875,-1.9531248807907104,1.03759765625,-3.906249761581421,0
1734861770.8921165,-0.0748291015625,0.936767578125,0.2431640625,-4.0283203125,4.57763671875,13.000487327575684,0
1734861771.0102503,-0.0777587890625,0.9609375,0.1912841796875,-1.220703125,26.611326217651367,36.43798828125,0
1734861771.130498,-0.5438232421875,0.9127197265625,0.1929931640625,0.0,41.564937591552734,119.81200408935547,0
1734861771.250747,-0.758056640625,0.6905517578125,0.3489990234375,20.935056686401367,-21.423337936401367,95.21483612060547,0
1734861771.3712993,-0.52978515625,0.77978515625,0.2230224609375,20.324705123901367,-29.174802780151367,62.744136810302734,0
1734861771.4905775,-0.46044921875,0.7901611328125,0.2596435546875,24.108884811401367,31.249998092651367,37.53662109375,0
1734861771.6106253,-0.6339111328125,0.6300048828125,0.37109375,7.751464366912842,15.014647483825684,19.59228515625,0
1734861771.790388,-0.84326171875,0.486328125,0.3944091796875,-13.305663108825684,-8.6669921875,7.690429210662842,0
1734861771.8511717,-0.703369140625,0.6177978515625,0.3182373046875,-8.11767578125,-0.2441406100988388,-1.7089842557907104,0
1734861771.9711516,-0.71826171875,0.58984375,0.3499755859375,-0.54931640625,4.0283203125,-14.648436546325684,0
1734861772.0911376,-0.70849609375,0.6239013671875,0.339599609375,-11.657713890075684,-1.4038084745407104,-43.029781341552734,0
1734861772.211342,-0.631103515625,0.736083984375,0.2928466796875,-13.671874046325684,-8.11767578125,-77.2705078125,0
1734861772.330855,-0.30859375,0.85205078125,0.2838134765625,-12.756346702575684,-38.57421875,-113.76952362060547,0
1734861772.4518242,-0.31689453125,0.9100341796875,0.16796875,-1.8920897245407104,17.27294921875,-140.9912109375,0
1734861772.571368,-0.2393798828125,1.01025390625,0.1109619140625,6.042479991912842,-46.264644622802734,14.892577171325684,0
1734861772.690588,-0.1871337890625,0.9378662109375,0.249267578125,-7.019042491912842,-19.4091796875,16.17431640625,0
1734861772.8112576,-0.09619140625,0.9678955078125,0.184326171875,3.112792730331421,3.906249761581421,4.39453125,0
1734861772.9306824,-0.0911865234375,0.9403076171875,0.2454833984375,-3.112792730331421,-0.6713866591453552,2.38037109375,0
1734861773.0509372,-0.13525390625,0.9483642578125,0.2188720703125,-1.220703125,2.38037109375,-0.3662109076976776,0
1734861773.5956771,-0.14208984375,0.9532470703125,0.2109375,-2.44140625,1.0986328125,4.0283203125,1
1734861773.5957294,-0.133056640625,0.943115234375,0.2230224609375,-2.197265625,2.746581792831421,-1.0986328125,1
1734861773.5968251,-0.1044921875,0.95068359375,0.2181396484375,-1.3427733182907104,-2.01416015625,2.807616949081421,1
1734861773.5968251,-0.1239013671875,0.950927734375,0.21044921875,-0.9155272841453552,1.5258787870407104,-2.3193359375,1
1734861773.6509888,-0.0938720703125,0.952880859375,0.2122802734375,-0.6713866591453552,0.4272460639476776,0.4272460639476776,1
1734861773.7710133,-0.13916015625,0.9521484375,0.2059326171875,-0.4272460639476776,2.197265625,2.25830078125,1
1734861773.8909807,-0.102294921875,0.9625244140625,0.200927734375,0.4882812201976776,1.8920897245407104,7.446288585662842,1
1734861774.0110202,-0.15185546875,0.9381103515625,0.22705078125,-1.15966796875,1.5258787870407104,-3.356933355331421,1
1734861774.1314764,-0.0982666015625,0.9478759765625,0.2144775390625,-1.2817381620407104,1.5869139432907104,-4.69970703125,1
1734861774.2503345,-0.095947265625,0.9539794921875,0.207763671875,-1.4648436307907104,-4.57763671875,-3.967284917831421,1
1734861774.370559,-0.046142578125,0.9588623046875,0.20361328125,-0.8544921278953552,1.5869139432907104,-1.5258787870407104,1
1734861774.4909222,-0.137451171875,0.943359375,0.2139892578125,-2.197265625,6.042479991912842,15.075682640075684,1
1734861774.610489,-0.189208984375,0.939697265625,0.1563720703125,-18.49365234375,41.809078216552734,88.98925018310547,1
1734861774.7307296,-0.2677001953125,0.89013671875,0.1971435546875,-7.873534679412842,-11.596678733825684,124.14550018310547,1
1734861774.8503144,-0.3221435546875,0.84521484375,0.1400146484375,-5.981444835662842,10.375975608825684,57.067867279052734,1
1734861774.9708097,-0.77099609375,0.69287109375,0.179931640625,48.217769622802734,27.954099655151367,56.701656341552734,1
1734861775.090999,-0.719970703125,0.543212890625,0.3800048828125,32.71484375,6.347655773162842,9.94873046875,1
1734861775.2112324,-0.6832275390625,0.63427734375,0.2889404296875,-21.728513717651367,-2.990722417831421,3.540038824081421,1
1734861775.3310616,-0.8248291015625,0.555908203125,0.302734375,-21.179197311401367,-1.6479490995407104,-9.21630859375,1
1734861775.451746,-0.7830810546875,0.6356201171875,0.20458984375,-10.742186546325684,-3.356933355331421,-25.695798873901367,1
1734861775.5707185,-0.60009765625,0.7410888671875,0.21044921875,-27.526853561401367,-5.126952648162842,-55.358882904052734,1
1734861775.6914127,-0.7005615234375,0.7742919921875,0.1680908203125,-15.319823265075684,-25.146482467651367,-77.81982421875,1
1734861775.8108664,-0.2857666015625,0.946044921875,0.056396484375,-2.13623046875,-6.530761241912842,-110.65673065185547,1
1734861775.9312427,0.080322265625,0.9757080078125,0.1212158203125,25.451658248901367,4.7607421875,-92.65135955810547,1
1734861776.0510237,-0.132568359375,0.970703125,0.154541015625,-0.0610351525247097,-1.7700194120407104,19.22607421875,1
1734861776.1711519,0.0201416015625,0.9747314453125,0.1400146484375,6.225585460662842,-5.065917491912842,-1.2817381620407104,1
1734861776.2916722,-0.1697998046875,0.94970703125,0.19482421875,-1.03759765625,0.6103515625,-5.187987804412842,1
1734861776.4110692,-0.0115966796875,0.963623046875,0.1719970703125,-0.3662109076976776,-1.5258787870407104,-2.38037109375,1
1734861776.5308936,-0.0892333984375,0.9664306640625,0.17138671875,-0.30517578125,0.4272460639476776,-2.929687261581421,1
1734861777.122439,-0.0478515625,0.961181640625,0.173583984375,-0.3662109076976776,-2.3193359375,0.9155272841453552,2
1734861777.1234357,-0.081787109375,0.96923828125,0.162109375,-0.4882812201976776,0.54931640625,1.9531248807907104,2
1734861777.1234357,-0.0355224609375,0.966064453125,0.1727294921875,-1.4648436307907104,-1.0986328125,4.7607421875,2
1734861777.1244354,-0.086669921875,0.965087890625,0.165283203125,0.1220703050494194,-7.873534679412842,-2.44140625,2
1734861777.13044,-0.023193359375,0.9598388671875,0.1787109375,-0.9155272841453552,1.2817381620407104,-0.9155272841453552,2
1734861777.2504337,-0.065185546875,0.9671630859375,0.168701171875,-1.2817381620407104,-0.54931640625,0.7324218153953552,2
1734861777.3705344,-0.0635986328125,0.9664306640625,0.16357421875,0.1220703050494194,0.8544921278953552,2.685546636581421,2
1734861777.4906173,-0.06005859375,0.96484375,0.1697998046875,0.0610351525247097,1.15966796875,1.8920897245407104,2
1734861777.6109104,-0.06640625,0.9595947265625,0.1749267578125,-0.0610351525247097,0.6713866591453552,0.6103515625,2
1734861777.731358,-0.072265625,0.96044921875,0.1756591796875,0.1220703050494194,0.4882812201976776,2.50244140625,2
1734861777.8510334,-0.0546875,0.9541015625,0.1739501953125,-1.15966796875,1.220703125,12.817381858825684,2
1734861777.9702275,-0.03662109375,0.9520263671875,0.1568603515625,-26.367185592651367,35.15625,133.97216796875,2
1734861778.090682,-0.2576904296875,0.95947265625,0.14404296875,-13.427733421325684,47.485347747802734,74.27978515625,2
1734861778.2101579,-0.4974365234375,0.7899169921875,0.090576171875,-5.737304210662842,-13.427733421325684,88.74510955810547,2
1734861778.3303955,-0.8192138671875,0.6944580078125,0.144775390625,7.812499523162842,30.334470748901367,38.818359375,2
