Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Start Flag
0,0.357666016,0.758178711,-0.549926758,2.258300781,0.305175781,1.6479491,0
1,0.349365234,0.757324219,-0.518310547,1.892089725,2.868652105,1.464843631,0
2,0.344604492,0.753662109,-0.525634766,-2.319335938,-1.281738162,-0.366210908,0
3,0.345825195,0.762939453,-0.536865234,-4.272460938,-1.342773318,-1.342773318,0
4,0.349853516,0.762329102,-0.549194336,-2.746581793,0.305175781,-0.427246064,0
5,0.348999023,0.752319336,-0.543945313,-1.403808475,-0.793456972,-0.671386659,0
6,0.357910156,0.747070313,-0.539306641,-3.11279273,-0.915527284,-0.793456972,0
7,0.350097656,0.743652344,-0.547241211,-0.915527284,-1.342773318,-0.549316406,0
8,0.350463867,0.744140625,-0.541137695,0.610351563,-1.586913943,0.427246064,0
9,0.355224609,0.746459961,-0.54296875,-2.685546637,-0.732421815,-0.24414061,0
10,0.35559082,0.747802734,-0.534912109,1.037597656,-2.197265625,0.732421815,0
11,0.366577148,0.754516602,-0.54675293,0.549316406,0.610351563,0.48828122,0
12,0.362792969,0.746948242,-0.526977539,1.220703125,0.671386659,0.854492128,0
13,0.349365234,0.78125,-0.570678711,-5.676269054,-1.708984256,-3.051757574,0
14,0.393066406,1.036254883,-0.61706543,15.31982327,-4.943847656,-22.46093559,0
15,0.591064453,1.112548828,-0.978149414,84.04540253,-83.43505096,-99.60936737,0
16,0.626098633,1.432006836,-0.414306641,273.8647461,-147.0336914,-146.7285156,0
17,1.209838867,0.01550293,0.25378418,101.5014572,2.807616949,-186.6454926,0
18,1.601806641,-0.398071289,0.120849609,-7.019042492,-27.03857231,-97.59520721,0
19,0.691650391,-0.550048828,0.079833984,30.76171684,-81.48192596,-55.23681259,0
20,1.218383789,-0.189208984,0.297973633,12.51220608,28.74755669,-14.83154202,0
21,0.588378906,-0.307861328,0.213500977,8.666992188,-17.15087891,-54.99267197,0
22,0.840576172,-0.287353516,0.174072266,7.324218273,25.26855278,-17.02880859,0
23,0.74987793,-0.709350586,0.229003906,5.859374523,7.751464367,-40.89355087,0
24,0.760253906,-0.547729492,0.044189453,-17.02880859,-61.15722275,1.525878787,0
25,0.511962891,-0.578491211,0.202026367,-37.53662109,-5.249022961,20.01953125,0
26,0.775146484,-0.561157227,0.259277344,-24.84130669,-5.187987804,37.53662109,0
27,0.71081543,-0.467895508,0.291137695,-45.53222275,-7.202147961,78.85742188,0
28,0.598754883,-0.322875977,0.448608398,-61.95067978,-65.67382813,107.3608322,0
29,0.709350586,-0.001953125,0.326049805,-49.926754,19.95849609,124.5117111,0
30,0.813598633,0.428710938,0.233032227,-72.63183594,51.69677353,145.9960938,1
31,0.31652832,0.987182617,-0.169677734,-80.81053925,57.49511337,122.0092697,1
32,0.501464844,1.284423828,-0.322753906,-55.96923447,56.09130478,40.7104454,1
33,0.469360352,0.896606445,-0.222290039,6.591796398,27.95409966,-23.37646294,1
34,0.722412109,0.705688477,-0.098632813,4.760742188,17.578125,-15.1367178,1
35,0.602050781,0.654052734,-0.098144531,-14.28222561,11.10839748,-9.094238281,1
36,0.660766602,0.772949219,-0.164916992,-7.812499523,2.014160156,13.91601467,1
37,0.497802734,0.806152344,-0.184936523,3.845214605,8.666992188,19.22607422,1
38,0.484619141,0.762695313,-0.209716797,-5.615233898,12.7563467,7.995604992,1
39,0.578491211,0.838745117,-0.207397461,-6.103515148,4.028320313,4.699707031,1
40,0.574462891,0.794677734,-0.19519043,-5.187987804,9.338378906,6.347655773,1
41,0.551513672,0.821777344,-0.218017578,-3.662109137,-0.122070305,3.784179449,1
42,0.59753418,1.071044922,-0.403808594,-14.46533108,-12.69531155,-16.41845703,1
43,1.008178711,1.976074219,-0.542358398,77.45361328,-98.8769455,-217.3461761,1
44,-0.409179688,-0.326538086,-0.213134766,203.1249847,-33.38623047,-74.34082031,1
45,0.8359375,-0.245239258,0.255493164,34.60693359,-6.408690929,-121.0937424,1
46,1.182739258,-0.108154297,0.268676758,31.12792778,-17.94433594,-50.72021103,1
47,0.801635742,-0.178222656,0.328857422,15.56396389,18.00537109,-55.90819931,1
48,0.816040039,-0.365478516,0.232910156,-1.403808475,19.40917969,-63.41552353,1
49,0.707885742,-0.402709961,0.222045898,6.774901867,31.06689262,-64.63623047,1
50,0.943603516,-0.650512695,0.200561523,0.183105454,52.91747665,-52.4291954,1
51,0.476318359,-0.835449219,0.151977539,24.65820122,-4.638671875,-20.26366997,1
52,0.589477539,-0.647827148,0.042602539,6.408690929,-15.31982327,26.24511528,1
53,0.604125977,-0.641113281,0.140991211,-19.04296875,-5.493163586,28.01513481,1
54,0.654174805,-0.561645508,0.182128906,-2.319335938,0.061035153,50.29296494,1
55,0.657104492,-0.58190918,0.182128906,-24.53613091,5.859374523,71.41113281,1
56,0.620483398,-0.288330078,0.193969727,-34.79003906,5.981444836,121.5209885,1
57,0.875244141,0.189331055,0.134033203,-33.69140625,29.23583794,150.5737305,1
58,0.905395508,0.430297852,0.114379883,-31.61620903,49.37743759,172.0580902,1
59,0.182861328,1.127075195,-0.187255859,-73.54736328,73.54736328,145.3857422,1
60,0.271240234,1.417724609,-0.279418945,-27.70995903,43.33495712,55.11474228,2
61,0.34362793,0.943237305,-0.225830078,-3.662109137,-8.544921875,-23.49853325,2
62,0.47644043,0.736328125,-0.204589844,2.44140625,0.24414061,-24.04784966,2
63,0.561035156,0.682128906,-0.165405273,0.549316406,5.859374523,-2.319335938,2
64,0.383422852,0.827026367,-0.201416016,-0.183105454,-5.126952648,14.46533108,2
65,0.490722656,0.920043945,-0.190917969,3.11279273,3.479003668,8.361816406,2
66,0.557250977,0.880126953,-0.168579102,-1.525878787,-10.62011623,-8.422851563,2
67,0.537963867,0.870239258,-0.170532227,3.723144293,-10.62011623,-15.62499905,2
68,0.548461914,0.824584961,-0.156982422,-2.380371094,-10.19287014,-13.30566311,2
69,0.485229492,0.710449219,-0.157836914,-1.281738162,-16.29638672,-7.324218273,2
70,0.633056641,0.757080078,-0.138061523,-1.6479491,3.173827887,6.042479992,2
71,0.525878906,1.03527832,-0.221191406,-7.507323742,-9.216308594,-13.79394436,2
72,0.761230469,1.664550781,-0.376220703,10.98632717,-36.92626953,-104.1870041,2
