Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Start Flag
0,-0.127197266,0.983642578,-0.00769043,3.173827887,-0.854492128,1.770019412,0
1,-0.153686523,0.966552734,0.008544922,-1.708984256,1.037597656,-5.065917492,0
2,-0.077758789,0.979736328,0.009277344,-2.563476324,1.220703125,-0.915527284,0
3,-0.143798828,0.97265625,-0.005126953,0.122070305,0.732421815,-1.098632813,0
4,-0.125610352,0.973754883,0.001831055,0.854492128,-0.854492128,1.159667969,0
5,-0.096557617,0.983764648,-0.001831055,2.014160156,0.854492128,2.319335938,0
6,-0.129150391,0.963378906,0.021972656,0.183105454,1.525878787,-0.427246064,0
7,-0.098876953,0.968383789,0.025146484,-4.089355469,-0.97656244,-0.97656244,0
8,-0.119506836,0.987426758,-0.018676758,-1.464843631,0.183105454,2.685546637,0
9,-0.146118164,0.969482422,0.001098633,-1.403808475,0.061035153,0.793456972,0
10,-0.123046875,0.972290039,0.005371094,-0.671386659,-0.732421815,0.061035153,0
11,-0.090576172,0.984619141,-0.005371094,-0.305175781,-0.732421815,-0.061035153,0
12,-0.165771484,0.964355469,0.003417969,15.99120998,-12.63427639,-31.61620903,0
13,-0.005615234,1.002929688,0.009399414,39.12353516,-30.15136528,-76.29394531,0
14,-0.217529297,0.985351563,-0.023681641,42.29735947,-37.90283203,-43.02978134,0
15,0.600830078,1.022949219,0.268676758,36.37695313,-56.82372665,-16.47949219,0
16,0.349365234,0.949829102,0.308227539,-35.88867188,-64.81933594,-16.23535156,0
17,0.619873047,0.900146484,0.326171875,35.94970703,33.32519531,-25.69579887,0
18,0.436035156,0.910644531,0.232666016,-16.78466797,5.187987804,-12.93945217,0
19,0.406616211,0.899291992,0.200195313,-13.79394436,26.85546684,5.493163586,0
20,0.038330078,0.936645508,0.154541016,-30.09033012,6.958007336,14.40429592,0
21,0.260620117,0.911376953,0.185302734,-48.5229454,15.07568264,35.82763672,0
22,0.264404297,0.970336914,0.021728516,-34.24072266,44.00634384,63.84276962,0
23,-0.259887695,0.992431641,-0.184204102,-41.50390244,-17.27294922,73.79150391,0
24,-0.183105469,0.927368164,-0.100830078,-2.502441406,15.99120998,53.52782822,0
25,-0.118896484,0.963256836,-0.084106445,13.36669827,-0.061035153,4.39453125,0
26,-0.256713867,0.947875977,-0.084960938,6.835937023,-10.74218655,9.460449219,0
27,-0.174194336,0.963745117,-0.072021484,10.62011623,3.967284918,-3.417968512,0
28,-0.275634766,0.928710938,-0.026123047,0.183105454,-0.366210908,-0.671386659,0
29,-0.114379883,0.984863281,-0.061157227,-1.6479491,-2.380371094,-0.122070305,0
30,-0.161254883,0.962158203,-0.041015625,-1.037597656,1.464843631,-0.732421815,1
31,-0.197998047,0.967529297,-0.076660156,1.098632813,-0.305175781,-1.403808475,1
32,-0.125366211,0.97253418,-0.056030273,0.549316406,0.549316406,-1.464843631,1
33,-0.195068359,0.961425781,-0.056762695,0.854492128,1.098632813,-2.075195313,1
34,-0.151000977,0.966064453,-0.052368164,-0.671386659,0.183105454,-3.295898199,1
35,-0.151733398,0.976928711,-0.078857422,-0.915527284,-1.220703125,-1.098632813,1
36,-0.190917969,0.966796875,-0.071289063,-0.122070305,-1.770019412,5.371093273,1
37,-0.168212891,0.964355469,-0.059570313,0.854492128,1.6479491,-2.746581793,1
38,-0.163696289,0.961425781,-0.047607422,-0.305175781,-1.220703125,0.915527284,1
39,-0.146362305,0.977416992,-0.072143555,-1.037597656,-0.24414061,-1.6479491,1
